age, education-num, marital-status, relationship, race, hours-per-week, sex
36,12, Divorced, Unmarried, White,35, Female
58,13, Never-married, Not-in-family, White,40, Female
26,10, Married-civ-spouse, Husband, White,45, Male
65,10, Married-civ-spouse, Husband, White,30, Male
57,9, Married-civ-spouse, Husband, White,40, Male
59,9, Married-civ-spouse, Husband, White,40, Male
27,9, Married-civ-spouse, Husband, White,40, Male
31,13, Never-married, Not-in-family, White,40, Male
21,10, Never-married, Own-child, White,24, Female
29,10, Never-married, Not-in-family, White,60, Male
18,7, Never-married, Own-child, White,40, Male
52,6, Married-civ-spouse, Husband, White,47, Male
57,13, Divorced, Not-in-family, White,80, Male
42,9, Married-civ-spouse, Husband, White,40, Male
55,9, Married-civ-spouse, Wife, Asian-Pac-Islander,40, Female
60,4, Never-married, Not-in-family, White,48, Male
31,13, Married-civ-spouse, Husband, White,40, Male
23,13, Never-married, Own-child, White,40, Female
27,9, Never-married, Own-child, White,40, Male
23,10, Never-married, Unmarried, Amer-Indian-Eskimo,25, Female
42,15, Married-civ-spouse, Husband, White,50, Male
25,10, Never-married, Not-in-family, White,40, Male
49,13, Never-married, Not-in-family, White,45, Female
32,13, Never-married, Not-in-family, White,40, Male
19,10, Never-married, Own-child, White,28, Male
60,4, Divorced, Not-in-family, White,40, Female
42,5, Married-civ-spouse, Husband, White,40, Male
35,12, Never-married, Not-in-family, White,40, Male
48,9, Never-married, Unmarried, Black,37, Female
51,14, Married-civ-spouse, Husband, White,40, Male
29,9, Never-married, Not-in-family, Amer-Indian-Eskimo,40, Male
36,9, Separated, Not-in-family, Black,40, Male
17,6, Never-married, Own-child, White,21, Female
52,14, Divorced, Not-in-family, White,60, Female
24,9, Never-married, Not-in-family, White,40, Male
24,9, Married-civ-spouse, Husband, White,50, Male
26,13, Never-married, Own-child, White,40, Male
27,13, Never-married, Own-child, White,20, Female
39,9, Never-married, Own-child, White,60, Male
30,9, Married-civ-spouse, Husband, Black,45, Male
50,9, Married-civ-spouse, Husband, White,32, Male
52,13, Married-civ-spouse, Husband, White,55, Male
46,15, Married-civ-spouse, Husband, White,45, Male
23,13, Never-married, Own-child, White,20, Female
45,7, Widowed, Not-in-family, Black,20, Female
65,5, Widowed, Unmarried, Black,24, Female
29,11, Married-civ-spouse, Husband, White,55, Male
47,5, Married-spouse-absent, Unmarried, White,40, Male
30,9, Never-married, Own-child, Black,60, Male
34,9, Married-civ-spouse, Husband, White,45, Male
38,9, Married-civ-spouse, Husband, White,64, Male
33,10, Married-civ-spouse, Husband, White,40, Male
49,13, Married-civ-spouse, Husband, White,26, Male
47,10, Never-married, Unmarried, Black,40, Female
49,6, Separated, Unmarried, Black,40, Female
43,10, Married-civ-spouse, Husband, White,60, Male
30,13, Married-civ-spouse, Wife, Black,40, Female
58,9, Married-civ-spouse, Husband, White,60, Male
19,9, Never-married, Own-child, White,14, Female
21,13, Never-married, Not-in-family, White,40, Male
33,13, Married-civ-spouse, Husband, White,60, Male
47,3, Married-civ-spouse, Husband, White,50, Male
52,16, Married-civ-spouse, Husband, White,60, Male
26,9, Divorced, Not-in-family, White,55, Male
60,9, Married-civ-spouse, Husband, White,40, Male
21,10, Never-married, Own-child, White,40, Male
36,10, Married-civ-spouse, Husband, White,50, Male
31,10, Married-civ-spouse, Husband, White,45, Male
50,16, Separated, Not-in-family, White,40, Male
31,9, Divorced, Unmarried, White,40, Female
71,9, Married-civ-spouse, Husband, White,15, Male
58,9, Married-civ-spouse, Husband, White,50, Male
30,13, Married-civ-spouse, Husband, White,40, Male
20,10, Never-married, Own-child, White,20, Male
24,9, Never-married, Other-relative, White,50, Male
35,16, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
38,10, Separated, Not-in-family, White,45, Female
27,9, Never-married, Own-child, White,32, Female
29,10, Never-married, Unmarried, Asian-Pac-Islander,40, Female
70,5, Widowed, Unmarried, White,15, Female
34,9, Married-civ-spouse, Husband, White,45, Male
44,4, Married-civ-spouse, Husband, White,35, Male
43,9, Married-civ-spouse, Husband, White,40, Male
44,8, Married-civ-spouse, Husband, Black,40, Male
35,14, Never-married, Not-in-family, White,60, Male
27,10, Never-married, Not-in-family, White,40, Male
43,14, Never-married, Not-in-family, White,38, Male
20,10, Never-married, Not-in-family, White,25, Female
42,12, Divorced, Unmarried, White,40, Female
27,10, Married-civ-spouse, Husband, White,40, Male
42,9, Married-civ-spouse, Husband, Black,40, Male
20,7, Married-spouse-absent, Own-child, Asian-Pac-Islander,40, Female
24,5, Never-married, Not-in-family, White,40, Male
48,10, Divorced, Not-in-family, White,40, Male
17,7, Never-married, Own-child, White,20, Female
17,7, Never-married, Own-child, White,10, Male
33,13, Married-civ-spouse, Husband, White,40, Male
50,9, Married-civ-spouse, Husband, White,50, Male
22,9, Never-married, Own-child, White,40, Female
17,8, Never-married, Own-child, White,16, Male
32,10, Married-civ-spouse, Husband, White,40, Male
31,9, Never-married, Not-in-family, White,45, Male
58,9, Widowed, Not-in-family, White,50, Male
29,9, Never-married, Own-child, White,48, Male
37,11, Married-civ-spouse, Husband, White,40, Male
34,9, Married-civ-spouse, Husband, White,40, Male
23,10, Separated, Unmarried, Black,40, Male
18,7, Never-married, Own-child, White,5, Female
34,9, Divorced, Not-in-family, White,40, Female
66,4, Never-married, Not-in-family, White,4, Male
45,13, Married-civ-spouse, Wife, White,55, Female
41,14, Never-married, Not-in-family, White,35, Male
26,9, Never-married, Other-relative, White,30, Male
54,10, Married-civ-spouse, Husband, White,40, Male
24,10, Never-married, Own-child, Black,45, Female
42,10, Married-civ-spouse, Husband, White,50, Male
20,10, Never-married, Own-child, White,20, Male
23,13, Never-married, Not-in-family, White,20, Female
25,12, Never-married, Other-relative, White,45, Male
35,14, Never-married, Not-in-family, White,60, Male
31,14, Married-civ-spouse, Husband, White,40, Male
30,13, Never-married, Own-child, White,40, Female
19,9, Never-married, Own-child, White,20, Female
36,13, Never-married, Not-in-family, White,50, Male
31,13, Widowed, Unmarried, White,40, Female
21,10, Never-married, Own-child, White,30, Male
31,10, Married-civ-spouse, Husband, White,40, Male
46,16, Divorced, Unmarried, White,65, Female
44,13, Divorced, Own-child, White,50, Female
40,8, Married-civ-spouse, Husband, Black,40, Male
45,10, Never-married, Not-in-family, Black,40, Male
60,9, Married-civ-spouse, Husband, White,35, Male
18,7, Never-married, Other-relative, White,25, Male
28,13, Married-civ-spouse, Husband, White,40, Male
36,10, Divorced, Unmarried, Black,40, Female
36,13, Separated, Not-in-family, White,40, Male
40,11, Married-civ-spouse, Husband, White,40, Male
36,13, Divorced, Unmarried, White,35, Female
31,9, Separated, Unmarried, Black,40, Female
33,9, Married-civ-spouse, Husband, White,40, Male
19,9, Never-married, Own-child, White,40, Female
22,10, Never-married, Own-child, White,15, Female
34,13, Married-civ-spouse, Husband, White,45, Male
33,9, Never-married, Not-in-family, White,40, Male
41,9, Married-civ-spouse, Husband, White,60, Male
29,13, Never-married, Not-in-family, White,40, Male
50,9, Married-civ-spouse, Husband, White,42, Male
42,13, Married-civ-spouse, Husband, White,45, Male
43,13, Never-married, Not-in-family, White,40, Male
44,9, Married-civ-spouse, Wife, White,40, Female
20,10, Never-married, Not-in-family, White,20, Female
31,9, Married-civ-spouse, Husband, White,40, Male
65,7, Married-civ-spouse, Husband, White,59, Male
23,10, Never-married, Not-in-family, White,24, Female
55,10, Divorced, Not-in-family, Asian-Pac-Islander,40, Female
26,11, Married-civ-spouse, Husband, White,45, Male
25,11, Never-married, Own-child, White,15, Female
45,10, Married-civ-spouse, Wife, Black,40, Female
35,10, Married-civ-spouse, Husband, White,40, Male
36,10, Never-married, Not-in-family, Black,36, Female
43,13, Married-civ-spouse, Husband, White,50, Male
56,9, Widowed, Unmarried, Black,20, Female
42,13, Married-civ-spouse, Husband, White,40, Male
19,10, Never-married, Other-relative, White,25, Female
55,9, Married-civ-spouse, Husband, White,72, Male
42,14, Never-married, Not-in-family, White,50, Female
26,11, Never-married, Own-child, White,40, Male
17,8, Never-married, Own-child, White,20, Male
42,13, Married-civ-spouse, Wife, White,40, Female
55,9, Married-civ-spouse, Husband, White,40, Male
32,10, Never-married, Own-child, Black,40, Female
29,7, Never-married, Own-child, Black,40, Male
46,13, Married-civ-spouse, Husband, White,37, Male
29,13, Married-civ-spouse, Husband, White,40, Male
22,13, Never-married, Unmarried, White,20, Male
58,6, Married-civ-spouse, Husband, White,40, Male
23,9, Never-married, Unmarried, White,50, Male
39,9, Never-married, Not-in-family, White,40, Male
27,11, Never-married, Own-child, White,38, Male
54,9, Married-civ-spouse, Husband, White,40, Male
33,13, Never-married, Not-in-family, White,45, Female
46,9, Married-civ-spouse, Wife, White,40, Female
37,9, Never-married, Not-in-family, Black,40, Male
36,9, Never-married, Not-in-family, White,18, Female
59,9, Married-civ-spouse, Wife, White,38, Female
34,9, Divorced, Unmarried, White,40, Male
53,16, Married-civ-spouse, Husband, White,70, Male
51,13, Never-married, Not-in-family, White,55, Male
32,6, Separated, Unmarried, White,42, Female
31,10, Married-spouse-absent, Other-relative, White,40, Male
22,10, Married-civ-spouse, Wife, White,30, Female
47,13, Divorced, Not-in-family, White,50, Female
32,9, Never-married, Not-in-family, White,40, Male
26,10, Never-married, Not-in-family, White,38, Female
37,3, Separated, Not-in-family, White,32, Male
31,9, Divorced, Unmarried, White,55, Male
37,11, Married-civ-spouse, Wife, White,24, Female
55,9, Never-married, Not-in-family, White,38, Male
23,11, Divorced, Not-in-family, White,56, Male
36,10, Divorced, Unmarried, White,40, Female
34,14, Married-civ-spouse, Husband, White,40, Male
43,13, Married-civ-spouse, Husband, White,50, Male
54,10, Never-married, Not-in-family, White,40, Male
43,10, Married-civ-spouse, Husband, White,40, Male
28,11, Never-married, Not-in-family, White,42, Female
40,11, Married-civ-spouse, Husband, White,50, Male
41,10, Married-civ-spouse, Husband, White,60, Male
40,13, Never-married, Not-in-family, Other,55, Female
42,10, Divorced, Not-in-family, Black,38, Female
61,9, Married-civ-spouse, Husband, White,50, Male
18,8, Never-married, Own-child, White,30, Male
59,9, Married-civ-spouse, Husband, White,16, Male
21,9, Never-married, Not-in-family, White,40, Female
48,11, Married-civ-spouse, Husband, White,50, Male
41,13, Married-civ-spouse, Husband, White,40, Male
18,10, Never-married, Own-child, White,33, Male
23,9, Never-married, Not-in-family, White,40, Female
60,9, Married-civ-spouse, Husband, White,60, Male
22,10, Never-married, Other-relative, Black,20, Male
61,9, Married-civ-spouse, Husband, White,40, Male
25,9, Never-married, Not-in-family, Black,40, Male
46,14, Never-married, Not-in-family, White,35, Male
43,13, Married-civ-spouse, Husband, White,40, Male
43,12, Divorced, Not-in-family, White,40, Male
24,9, Never-married, Own-child, Black,30, Male
68,7, Never-married, Unmarried, White,20, Male
31,9, Divorced, Unmarried, White,38, Female
17,7, Never-married, Own-child, White,20, Female
32,9, Married-civ-spouse, Husband, White,48, Male
50,14, Married-spouse-absent, Other-relative, White,40, Male
33,13, Married-civ-spouse, Husband, White,47, Male
64,13, Married-civ-spouse, Husband, White,40, Male
20,9, Never-married, Own-child, White,30, Male
30,9, Separated, Own-child, White,36, Female
22,10, Never-married, Own-child, Black,40, Male
43,10, Divorced, Not-in-family, White,45, Male
22,10, Never-married, Own-child, White,40, Male
17,6, Never-married, Own-child, White,20, Male
47,9, Married-civ-spouse, Wife, White,75, Female
41,11, Never-married, Not-in-family, White,60, Female
56,10, Married-civ-spouse, Husband, White,50, Male
64,9, Married-civ-spouse, Husband, White,45, Male
47,9, Married-civ-spouse, Husband, White,50, Male
48,11, Never-married, Unmarried, White,40, Male
31,14, Never-married, Not-in-family, White,46, Female
29,11, Never-married, Own-child, White,40, Male
30,9, Widowed, Not-in-family, White,40, Female
32,9, Married-civ-spouse, Husband, White,60, Male
57,9, Widowed, Unmarried, White,42, Male
62,9, Widowed, Not-in-family, White,40, Female
39,9, Separated, Unmarried, White,24, Female
43,10, Never-married, Not-in-family, White,25, Male
24,13, Never-married, Own-child, White,40, Male
42,7, Married-civ-spouse, Husband, White,15, Male
53,10, Married-civ-spouse, Wife, White,40, Female
26,10, Never-married, Own-child, White,40, Male
73,9, Married-civ-spouse, Husband, White,40, Male
72,7, Widowed, Not-in-family, White,24, Female
55,9, Married-civ-spouse, Husband, White,40, Male
25,9, Divorced, Not-in-family, White,40, Male
41,13, Divorced, Not-in-family, White,50, Female
24,13, Never-married, Not-in-family, White,50, Male
63,9, Widowed, Not-in-family, White,6, Male
17,7, Never-married, Own-child, White,20, Male
35,10, Married-civ-spouse, Husband, White,50, Male
51,10, Married-civ-spouse, Husband, White,40, Male
62,13, Widowed, Not-in-family, White,48, Female
55,9, Married-civ-spouse, Husband, White,40, Male
43,10, Divorced, Not-in-family, White,40, Male
40,9, Divorced, Not-in-family, White,50, Female
37,13, Married-civ-spouse, Husband, White,45, Male
39,13, Married-civ-spouse, Husband, White,40, Male
31,9, Never-married, Own-child, White,18, Male
61,14, Widowed, Not-in-family, White,40, Female
26,11, Divorced, Not-in-family, White,55, Female
46,9, Married-civ-spouse, Husband, White,50, Male
26,13, Never-married, Not-in-family, White,40, Female
48,16, Divorced, Own-child, White,50, Male
34,9, Never-married, Own-child, White,40, Male
34,9, Never-married, Own-child, White,40, Female
59,9, Married-civ-spouse, Husband, White,40, Male
34,13, Never-married, Own-child, White,40, Female
49,13, Never-married, Not-in-family, White,56, Female
18,7, Never-married, Own-child, White,20, Female
43,9, Married-civ-spouse, Husband, White,40, Male
48,7, Married-civ-spouse, Husband, White,50, Male
28,10, Married-civ-spouse, Husband, White,70, Male
33,9, Married-civ-spouse, Husband, White,40, Male
24,10, Never-married, Not-in-family, White,15, Female
21,6, Never-married, Not-in-family, White,40, Male
17,7, Never-married, Own-child, White,28, Male
39,10, Married-civ-spouse, Husband, White,50, Male
29,13, Separated, Own-child, White,40, Male
44,13, Married-civ-spouse, Husband, White,40, Male
24,10, Never-married, Own-child, White,50, Male
71,14, Married-civ-spouse, Husband, White,40, Male
51,13, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
55,3, Divorced, Unmarried, Black,25, Male
41,13, Married-civ-spouse, Husband, White,60, Male
23,9, Never-married, Unmarried, Black,7, Female
